"","anon_id","assignment_name","score","course_id","course_name"
"8231","rez570","06Feb11Attendance",2,"1273540","ANTH-125G S20"
"8232","lin580","06Feb11Attendance",2,"1273540","ANTH-125G S20"
"8233","ach651","06Feb11Attendance",2,"1273540","ANTH-125G S20"
"8234","bos652","06Feb11Attendance",2,"1273540","ANTH-125G S20"
"8235","ine884","06Feb11Attendance",2,"1273540","ANTH-125G S20"
"8236","cia914","06Feb11Attendance",2,"1273540","ANTH-125G S20"
"8237","nco850","06Feb11Attendance",2,"1273540","ANTH-125G S20"
"8238","ley116","06Feb11Attendance",2,"1273540","ANTH-125G S20"
"8239","llo111","06Feb11Attendance",2,"1273540","ANTH-125G S20"
"8240","uiz937","06Feb11Attendance",2,"1273540","ANTH-125G S20"
"8241","yva355","06Feb11Attendance",2,"1273540","ANTH-125G S20"
"8242","rez159","06Feb11Attendance",2,"1273540","ANTH-125G S20"
"8243","dez659","06Feb11Attendance",2,"1273540","ANTH-125G S20"
"8244","cal127","06Feb11Attendance",2,"1273540","ANTH-125G S20"
"8245","eta503","06Feb11Attendance",2,"1273540","ANTH-125G S20"
"8246","ake955","07Feb13Attendance",2,"1273540","ANTH-125G S20"
"8247","ite255","07Feb13Attendance",2,"1273540","ANTH-125G S20"
"8248","val662","07Feb13Attendance",0,"1273540","ANTH-125G S20"
"8249","ian609","07Feb13Attendance",2,"1273540","ANTH-125G S20"
"8250","ier036","07Feb13Attendance",2,"1273540","ANTH-125G S20"
"8251","era409","07Feb13Attendance",2,"1273540","ANTH-125G S20"
"8252","lan069","07Feb13Attendance",2,"1273540","ANTH-125G S20"
"8253","ron066","07Feb13Attendance",2,"1273540","ANTH-125G S20"
"8254","rez278","07Feb13Attendance",2,"1273540","ANTH-125G S20"
"8255","hag091","07Feb13Attendance",0,"1273540","ANTH-125G S20"
"8256","ake550","07Feb13Attendance",2,"1273540","ANTH-125G S20"
"8257","bbs643","07Feb13Attendance",2,"1273540","ANTH-125G S20"
"8258","rea897","07Feb13Attendance",2,"1273540","ANTH-125G S20"
"8259","zar411","07Feb13Attendance",2,"1273540","ANTH-125G S20"
"8260","age246","07Feb13Attendance",2,"1273540","ANTH-125G S20"
"8261","hez387","07Feb13Attendance",2,"1273540","ANTH-125G S20"
"8262","ado395","07Feb13Attendance",2,"1273540","ANTH-125G S20"
"8263","oza683","07Feb13Attendance",2,"1273540","ANTH-125G S20"
"8264","ell474","07Feb13Attendance",2,"1273540","ANTH-125G S20"
"8265","ghs354","07Feb13Attendance",0,"1273540","ANTH-125G S20"
"8266","man585","07Feb13Attendance",2,"1273540","ANTH-125G S20"
"8267","lez543","07Feb13Attendance",2,"1273540","ANTH-125G S20"
"8268","ett909","07Feb13Attendance",2,"1273540","ANTH-125G S20"
"8269","oya411","07Feb13Attendance",2,"1273540","ANTH-125G S20"
"8270","ler491","07Feb13Attendance",2,"1273540","ANTH-125G S20"
"8271","zzi566","07Feb13Attendance",2,"1273540","ANTH-125G S20"
"8272","ler299","07Feb13Attendance",2,"1273540","ANTH-125G S20"
"8273","rma867","07Feb13Attendance",2,"1273540","ANTH-125G S20"
"8274","rez570","07Feb13Attendance",2,"1273540","ANTH-125G S20"
"8275","lin580","07Feb13Attendance",2,"1273540","ANTH-125G S20"
"8276","ach651","07Feb13Attendance",2,"1273540","ANTH-125G S20"
"8277","bos652","07Feb13Attendance",2,"1273540","ANTH-125G S20"
"8278","ine884","07Feb13Attendance",2,"1273540","ANTH-125G S20"
"8279","cia914","07Feb13Attendance",2,"1273540","ANTH-125G S20"
"8280","nco850","07Feb13Attendance",2,"1273540","ANTH-125G S20"
"8281","ley116","07Feb13Attendance",0,"1273540","ANTH-125G S20"
"8282","llo111","07Feb13Attendance",0,"1273540","ANTH-125G S20"
"8283","uiz937","07Feb13Attendance",2,"1273540","ANTH-125G S20"
"8284","yva355","07Feb13Attendance",2,"1273540","ANTH-125G S20"
"8285","rez159","07Feb13Attendance",2,"1273540","ANTH-125G S20"
"8286","dez659","07Feb13Attendance",2,"1273540","ANTH-125G S20"
"8287","cal127","07Feb13Attendance",2,"1273540","ANTH-125G S20"
"8288","eta503","07Feb13Attendance",2,"1273540","ANTH-125G S20"
"8289","ake955","08Feb18Attendance",2,"1273540","ANTH-125G S20"
"8290","ite255","08Feb18Attendance",2,"1273540","ANTH-125G S20"
"8291","val662","08Feb18Attendance",2,"1273540","ANTH-125G S20"
"8292","ian609","08Feb18Attendance",2,"1273540","ANTH-125G S20"
"8293","ier036","08Feb18Attendance",2,"1273540","ANTH-125G S20"
"8294","era409","08Feb18Attendance",2,"1273540","ANTH-125G S20"
"8295","lan069","08Feb18Attendance",2,"1273540","ANTH-125G S20"
"8296","ron066","08Feb18Attendance",2,"1273540","ANTH-125G S20"
"8297","rez278","08Feb18Attendance",2,"1273540","ANTH-125G S20"
"8298","hag091","08Feb18Attendance",2,"1273540","ANTH-125G S20"
"8299","ake550","08Feb18Attendance",2,"1273540","ANTH-125G S20"
"8300","bbs643","08Feb18Attendance",2,"1273540","ANTH-125G S20"
"8301","rea897","08Feb18Attendance",2,"1273540","ANTH-125G S20"
"8302","zar411","08Feb18Attendance",2,"1273540","ANTH-125G S20"
"8303","age246","08Feb18Attendance",2,"1273540","ANTH-125G S20"
"8304","hez387","08Feb18Attendance",2,"1273540","ANTH-125G S20"
"8305","ado395","08Feb18Attendance",2,"1273540","ANTH-125G S20"
"8306","oza683","08Feb18Attendance",2,"1273540","ANTH-125G S20"
"8307","ell474","08Feb18Attendance",2,"1273540","ANTH-125G S20"
"8308","ghs354","08Feb18Attendance",2,"1273540","ANTH-125G S20"
"8309","man585","08Feb18Attendance",2,"1273540","ANTH-125G S20"
"8310","lez543","08Feb18Attendance",2,"1273540","ANTH-125G S20"
"8311","ett909","08Feb18Attendance",2,"1273540","ANTH-125G S20"
"8312","oya411","08Feb18Attendance",2,"1273540","ANTH-125G S20"
"8313","ler491","08Feb18Attendance",2,"1273540","ANTH-125G S20"
"8314","zzi566","08Feb18Attendance",2,"1273540","ANTH-125G S20"
"8315","ler299","08Feb18Attendance",2,"1273540","ANTH-125G S20"
"8316","rma867","08Feb18Attendance",0,"1273540","ANTH-125G S20"
"8317","rez570","08Feb18Attendance",2,"1273540","ANTH-125G S20"
"8318","lin580","08Feb18Attendance",2,"1273540","ANTH-125G S20"
"8319","ach651","08Feb18Attendance",2,"1273540","ANTH-125G S20"
"8320","bos652","08Feb18Attendance",2,"1273540","ANTH-125G S20"
"8321","ine884","08Feb18Attendance",2,"1273540","ANTH-125G S20"
"8322","cia914","08Feb18Attendance",2,"1273540","ANTH-125G S20"
"8323","nco850","08Feb18Attendance",2,"1273540","ANTH-125G S20"
"8324","ley116","08Feb18Attendance",2,"1273540","ANTH-125G S20"
"8325","llo111","08Feb18Attendance",2,"1273540","ANTH-125G S20"
"8326","uiz937","08Feb18Attendance",2,"1273540","ANTH-125G S20"
"8327","yva355","08Feb18Attendance",2,"1273540","ANTH-125G S20"
"8328","rez159","08Feb18Attendance",2,"1273540","ANTH-125G S20"
"8329","dez659","08Feb18Attendance",0,"1273540","ANTH-125G S20"
"8330","cal127","08Feb18Attendance",2,"1273540","ANTH-125G S20"
"8331","eta503","08Feb18Attendance",2,"1273540","ANTH-125G S20"
"8332","ake955","09Feb20Attendance",2,"1273540","ANTH-125G S20"
"8333","ite255","09Feb20Attendance",2,"1273540","ANTH-125G S20"
"8334","val662","09Feb20Attendance",2,"1273540","ANTH-125G S20"
"8335","ian609","09Feb20Attendance",2,"1273540","ANTH-125G S20"
"8336","ier036","09Feb20Attendance",2,"1273540","ANTH-125G S20"
"8337","era409","09Feb20Attendance",2,"1273540","ANTH-125G S20"
"8338","lan069","09Feb20Attendance",2,"1273540","ANTH-125G S20"
"8339","ron066","09Feb20Attendance",2,"1273540","ANTH-125G S20"
"8340","rez278","09Feb20Attendance",2,"1273540","ANTH-125G S20"
"8341","hag091","09Feb20Attendance",2,"1273540","ANTH-125G S20"
"8342","ake550","09Feb20Attendance",2,"1273540","ANTH-125G S20"
"8343","bbs643","09Feb20Attendance",2,"1273540","ANTH-125G S20"
"8344","rea897","09Feb20Attendance",2,"1273540","ANTH-125G S20"
"8345","zar411","09Feb20Attendance",2,"1273540","ANTH-125G S20"
"8346","age246","09Feb20Attendance",2,"1273540","ANTH-125G S20"
"8347","hez387","09Feb20Attendance",2,"1273540","ANTH-125G S20"
"8348","ado395","09Feb20Attendance",2,"1273540","ANTH-125G S20"
"8349","oza683","09Feb20Attendance",2,"1273540","ANTH-125G S20"
"8350","ell474","09Feb20Attendance",2,"1273540","ANTH-125G S20"
"8351","ghs354","09Feb20Attendance",2,"1273540","ANTH-125G S20"
"8352","man585","09Feb20Attendance",2,"1273540","ANTH-125G S20"
"8353","lez543","09Feb20Attendance",2,"1273540","ANTH-125G S20"
"8354","ett909","09Feb20Attendance",2,"1273540","ANTH-125G S20"
"8355","oya411","09Feb20Attendance",2,"1273540","ANTH-125G S20"
"8356","ler491","09Feb20Attendance",2,"1273540","ANTH-125G S20"
"8357","zzi566","09Feb20Attendance",2,"1273540","ANTH-125G S20"
"8358","ler299","09Feb20Attendance",2,"1273540","ANTH-125G S20"
"8359","rma867","09Feb20Attendance",2,"1273540","ANTH-125G S20"
"8360","rez570","09Feb20Attendance",2,"1273540","ANTH-125G S20"
"8361","lin580","09Feb20Attendance",2,"1273540","ANTH-125G S20"
"8362","ach651","09Feb20Attendance",2,"1273540","ANTH-125G S20"
"8363","bos652","09Feb20Attendance",2,"1273540","ANTH-125G S20"
"8364","ine884","09Feb20Attendance",2,"1273540","ANTH-125G S20"
"8365","cia914","09Feb20Attendance",2,"1273540","ANTH-125G S20"
"8366","nco850","09Feb20Attendance",2,"1273540","ANTH-125G S20"
"8367","ley116","09Feb20Attendance",2,"1273540","ANTH-125G S20"
"8368","llo111","09Feb20Attendance",2,"1273540","ANTH-125G S20"
"8369","uiz937","09Feb20Attendance",2,"1273540","ANTH-125G S20"
"8370","yva355","09Feb20Attendance",2,"1273540","ANTH-125G S20"
"8371","rez159","09Feb20Attendance",2,"1273540","ANTH-125G S20"
"8372","dez659","09Feb20Attendance",2,"1273540","ANTH-125G S20"
"8373","cal127","09Feb20Attendance",2,"1273540","ANTH-125G S20"
"8374","eta503","09Feb20Attendance",2,"1273540","ANTH-125G S20"
"8375","ake955","10Feb25Attendance",2,"1273540","ANTH-125G S20"
"8376","ite255","10Feb25Attendance",2,"1273540","ANTH-125G S20"
"8377","val662","10Feb25Attendance",2,"1273540","ANTH-125G S20"
"8378","ian609","10Feb25Attendance",0,"1273540","ANTH-125G S20"
"8379","ier036","10Feb25Attendance",2,"1273540","ANTH-125G S20"
"8380","era409","10Feb25Attendance",0,"1273540","ANTH-125G S20"
"8381","lan069","10Feb25Attendance",2,"1273540","ANTH-125G S20"
"8382","ron066","10Feb25Attendance",0,"1273540","ANTH-125G S20"
"8383","rez278","10Feb25Attendance",2,"1273540","ANTH-125G S20"
"8384","hag091","10Feb25Attendance",2,"1273540","ANTH-125G S20"
"8385","ake550","10Feb25Attendance",2,"1273540","ANTH-125G S20"
"8386","bbs643","10Feb25Attendance",2,"1273540","ANTH-125G S20"
"8387","rea897","10Feb25Attendance",2,"1273540","ANTH-125G S20"
"8388","zar411","10Feb25Attendance",2,"1273540","ANTH-125G S20"
"8389","age246","10Feb25Attendance",2,"1273540","ANTH-125G S20"
"8390","hez387","10Feb25Attendance",2,"1273540","ANTH-125G S20"
"8391","ado395","10Feb25Attendance",2,"1273540","ANTH-125G S20"
"8392","oza683","10Feb25Attendance",2,"1273540","ANTH-125G S20"
"8393","ell474","10Feb25Attendance",0,"1273540","ANTH-125G S20"
"8394","ghs354","10Feb25Attendance",2,"1273540","ANTH-125G S20"
"8395","man585","10Feb25Attendance",2,"1273540","ANTH-125G S20"
"8396","lez543","10Feb25Attendance",2,"1273540","ANTH-125G S20"
"8397","ett909","10Feb25Attendance",2,"1273540","ANTH-125G S20"
"8398","oya411","10Feb25Attendance",2,"1273540","ANTH-125G S20"
"8399","ler491","10Feb25Attendance",2,"1273540","ANTH-125G S20"
"8400","zzi566","10Feb25Attendance",2,"1273540","ANTH-125G S20"
"8401","ler299","10Feb25Attendance",2,"1273540","ANTH-125G S20"
"8402","rma867","10Feb25Attendance",2,"1273540","ANTH-125G S20"
"8403","rez570","10Feb25Attendance",2,"1273540","ANTH-125G S20"
"8404","lin580","10Feb25Attendance",2,"1273540","ANTH-125G S20"
"8405","ach651","10Feb25Attendance",2,"1273540","ANTH-125G S20"
"8406","bos652","10Feb25Attendance",2,"1273540","ANTH-125G S20"
"8407","ine884","10Feb25Attendance",2,"1273540","ANTH-125G S20"
"8408","cia914","10Feb25Attendance",2,"1273540","ANTH-125G S20"
"8409","nco850","10Feb25Attendance",2,"1273540","ANTH-125G S20"
"8410","ley116","10Feb25Attendance",2,"1273540","ANTH-125G S20"
"8411","llo111","10Feb25Attendance",2,"1273540","ANTH-125G S20"
"8412","uiz937","10Feb25Attendance",2,"1273540","ANTH-125G S20"
"8413","yva355","10Feb25Attendance",2,"1273540","ANTH-125G S20"
"8414","rez159","10Feb25Attendance",2,"1273540","ANTH-125G S20"
"8415","dez659","10Feb25Attendance",2,"1273540","ANTH-125G S20"
"8416","cal127","10Feb25Attendance",2,"1273540","ANTH-125G S20"
"8417","eta503","10Feb25Attendance",2,"1273540","ANTH-125G S20"
"8418","ake955","11Feb27Attendance",2,"1273540","ANTH-125G S20"
"8419","ite255","11Feb27Attendance",2,"1273540","ANTH-125G S20"
"8420","val662","11Feb27Attendance",0,"1273540","ANTH-125G S20"
"8421","ian609","11Feb27Attendance",2,"1273540","ANTH-125G S20"
"8422","ier036","11Feb27Attendance",2,"1273540","ANTH-125G S20"
"8423","era409","11Feb27Attendance",2,"1273540","ANTH-125G S20"
"8424","lan069","11Feb27Attendance",2,"1273540","ANTH-125G S20"
"8425","ron066","11Feb27Attendance",2,"1273540","ANTH-125G S20"
"8426","rez278","11Feb27Attendance",2,"1273540","ANTH-125G S20"
"8427","hag091","11Feb27Attendance",2,"1273540","ANTH-125G S20"
"8428","ake550","11Feb27Attendance",2,"1273540","ANTH-125G S20"
"8429","bbs643","11Feb27Attendance",2,"1273540","ANTH-125G S20"
"8430","rea897","11Feb27Attendance",2,"1273540","ANTH-125G S20"
"8431","zar411","11Feb27Attendance",2,"1273540","ANTH-125G S20"
"8432","age246","11Feb27Attendance",2,"1273540","ANTH-125G S20"
"8433","hez387","11Feb27Attendance",2,"1273540","ANTH-125G S20"
"8434","ado395","11Feb27Attendance",2,"1273540","ANTH-125G S20"
"8435","oza683","11Feb27Attendance",2,"1273540","ANTH-125G S20"
"8436","ell474","11Feb27Attendance",2,"1273540","ANTH-125G S20"
"8437","ghs354","11Feb27Attendance",2,"1273540","ANTH-125G S20"
"8438","man585","11Feb27Attendance",2,"1273540","ANTH-125G S20"
"8439","lez543","11Feb27Attendance",2,"1273540","ANTH-125G S20"
"8440","ett909","11Feb27Attendance",2,"1273540","ANTH-125G S20"
"8441","oya411","11Feb27Attendance",2,"1273540","ANTH-125G S20"
"8442","ler491","11Feb27Attendance",2,"1273540","ANTH-125G S20"
"8443","zzi566","11Feb27Attendance",2,"1273540","ANTH-125G S20"
"8444","ler299","11Feb27Attendance",2,"1273540","ANTH-125G S20"
"8445","rma867","11Feb27Attendance",2,"1273540","ANTH-125G S20"
"8446","rez570","11Feb27Attendance",2,"1273540","ANTH-125G S20"
"8447","lin580","11Feb27Attendance",2,"1273540","ANTH-125G S20"
"8448","ach651","11Feb27Attendance",2,"1273540","ANTH-125G S20"
"8449","bos652","11Feb27Attendance",2,"1273540","ANTH-125G S20"
"8450","ine884","11Feb27Attendance",2,"1273540","ANTH-125G S20"
"8451","cia914","11Feb27Attendance",2,"1273540","ANTH-125G S20"
"8452","nco850","11Feb27Attendance",2,"1273540","ANTH-125G S20"
"8453","ley116","11Feb27Attendance",2,"1273540","ANTH-125G S20"
"8454","llo111","11Feb27Attendance",2,"1273540","ANTH-125G S20"
"8455","uiz937","11Feb27Attendance",2,"1273540","ANTH-125G S20"
"8456","yva355","11Feb27Attendance",2,"1273540","ANTH-125G S20"
"8457","rez159","11Feb27Attendance",2,"1273540","ANTH-125G S20"
"8458","dez659","11Feb27Attendance",2,"1273540","ANTH-125G S20"
"8459","cal127","11Feb27Attendance",2,"1273540","ANTH-125G S20"
"8460","eta503","11Feb27Attendance",2,"1273540","ANTH-125G S20"
"8461","ake955","12Mar3Attendance",2,"1273540","ANTH-125G S20"
"8462","ite255","12Mar3Attendance",2,"1273540","ANTH-125G S20"
"8463","val662","12Mar3Attendance",2,"1273540","ANTH-125G S20"
"8464","ian609","12Mar3Attendance",2,"1273540","ANTH-125G S20"
"8465","ier036","12Mar3Attendance",2,"1273540","ANTH-125G S20"
"8466","era409","12Mar3Attendance",2,"1273540","ANTH-125G S20"
"8467","lan069","12Mar3Attendance",2,"1273540","ANTH-125G S20"
"8468","ron066","12Mar3Attendance",2,"1273540","ANTH-125G S20"
"8469","rez278","12Mar3Attendance",2,"1273540","ANTH-125G S20"
"8470","hag091","12Mar3Attendance",2,"1273540","ANTH-125G S20"
"8471","ake550","12Mar3Attendance",2,"1273540","ANTH-125G S20"
"8472","bbs643","12Mar3Attendance",2,"1273540","ANTH-125G S20"
"8473","rea897","12Mar3Attendance",2,"1273540","ANTH-125G S20"
"8474","zar411","12Mar3Attendance",0,"1273540","ANTH-125G S20"
"8475","age246","12Mar3Attendance",0,"1273540","ANTH-125G S20"
"8476","hez387","12Mar3Attendance",2,"1273540","ANTH-125G S20"
"8477","ado395","12Mar3Attendance",2,"1273540","ANTH-125G S20"
"8478","oza683","12Mar3Attendance",2,"1273540","ANTH-125G S20"
"8479","ell474","12Mar3Attendance",2,"1273540","ANTH-125G S20"
"8480","ghs354","12Mar3Attendance",2,"1273540","ANTH-125G S20"
"8481","man585","12Mar3Attendance",2,"1273540","ANTH-125G S20"
"8482","lez543","12Mar3Attendance",2,"1273540","ANTH-125G S20"
"8483","ett909","12Mar3Attendance",2,"1273540","ANTH-125G S20"
"8484","oya411","12Mar3Attendance",2,"1273540","ANTH-125G S20"
"8485","ler491","12Mar3Attendance",2,"1273540","ANTH-125G S20"
"8486","zzi566","12Mar3Attendance",2,"1273540","ANTH-125G S20"
"8487","ler299","12Mar3Attendance",2,"1273540","ANTH-125G S20"
"8488","rma867","12Mar3Attendance",2,"1273540","ANTH-125G S20"
"8489","rez570","12Mar3Attendance",2,"1273540","ANTH-125G S20"
"8490","lin580","12Mar3Attendance",0,"1273540","ANTH-125G S20"
"8491","ach651","12Mar3Attendance",2,"1273540","ANTH-125G S20"
"8492","bos652","12Mar3Attendance",2,"1273540","ANTH-125G S20"
"8493","ine884","12Mar3Attendance",2,"1273540","ANTH-125G S20"
"8494","cia914","12Mar3Attendance",2,"1273540","ANTH-125G S20"
"8495","nco850","12Mar3Attendance",2,"1273540","ANTH-125G S20"
"8496","ley116","12Mar3Attendance",2,"1273540","ANTH-125G S20"
"8497","llo111","12Mar3Attendance",2,"1273540","ANTH-125G S20"
"8498","uiz937","12Mar3Attendance",2,"1273540","ANTH-125G S20"
"8499","yva355","12Mar3Attendance",0,"1273540","ANTH-125G S20"
"8500","rez159","12Mar3Attendance",2,"1273540","ANTH-125G S20"
"8501","dez659","12Mar3Attendance",2,"1273540","ANTH-125G S20"
"8502","cal127","12Mar3Attendance",2,"1273540","ANTH-125G S20"
"8503","eta503","12Mar3Attendance",0,"1273540","ANTH-125G S20"
"8504","ake955","13Mar5Attendance",2,"1273540","ANTH-125G S20"
"8505","ite255","13Mar5Attendance",2,"1273540","ANTH-125G S20"
"8506","val662","13Mar5Attendance",2,"1273540","ANTH-125G S20"
"8507","ian609","13Mar5Attendance",2,"1273540","ANTH-125G S20"
"8508","ier036","13Mar5Attendance",2,"1273540","ANTH-125G S20"
"8509","era409","13Mar5Attendance",2,"1273540","ANTH-125G S20"
"8510","lan069","13Mar5Attendance",2,"1273540","ANTH-125G S20"
"8511","ron066","13Mar5Attendance",0,"1273540","ANTH-125G S20"
"8512","rez278","13Mar5Attendance",2,"1273540","ANTH-125G S20"
"8513","hag091","13Mar5Attendance",2,"1273540","ANTH-125G S20"
"8514","ake550","13Mar5Attendance",2,"1273540","ANTH-125G S20"
"8515","bbs643","13Mar5Attendance",2,"1273540","ANTH-125G S20"
"8516","rea897","13Mar5Attendance",2,"1273540","ANTH-125G S20"
"8517","zar411","13Mar5Attendance",2,"1273540","ANTH-125G S20"
"8518","age246","13Mar5Attendance",2,"1273540","ANTH-125G S20"
"8519","hez387","13Mar5Attendance",2,"1273540","ANTH-125G S20"
"8520","ado395","13Mar5Attendance",2,"1273540","ANTH-125G S20"
"8521","oza683","13Mar5Attendance",2,"1273540","ANTH-125G S20"
"8522","ell474","13Mar5Attendance",2,"1273540","ANTH-125G S20"
"8523","ghs354","13Mar5Attendance",2,"1273540","ANTH-125G S20"
"8524","man585","13Mar5Attendance",2,"1273540","ANTH-125G S20"
"8525","lez543","13Mar5Attendance",2,"1273540","ANTH-125G S20"
"8526","ett909","13Mar5Attendance",2,"1273540","ANTH-125G S20"
"8527","oya411","13Mar5Attendance",2,"1273540","ANTH-125G S20"
"8528","ler491","13Mar5Attendance",2,"1273540","ANTH-125G S20"
"8529","zzi566","13Mar5Attendance",2,"1273540","ANTH-125G S20"
"8530","ler299","13Mar5Attendance",2,"1273540","ANTH-125G S20"
"8531","rma867","13Mar5Attendance",2,"1273540","ANTH-125G S20"
"8532","rez570","13Mar5Attendance",2,"1273540","ANTH-125G S20"
"8533","lin580","13Mar5Attendance",2,"1273540","ANTH-125G S20"
"8534","ach651","13Mar5Attendance",2,"1273540","ANTH-125G S20"
"8535","bos652","13Mar5Attendance",2,"1273540","ANTH-125G S20"
"8536","ine884","13Mar5Attendance",2,"1273540","ANTH-125G S20"
"8537","cia914","13Mar5Attendance",2,"1273540","ANTH-125G S20"
"8538","nco850","13Mar5Attendance",2,"1273540","ANTH-125G S20"
"8539","ley116","13Mar5Attendance",2,"1273540","ANTH-125G S20"
"8540","llo111","13Mar5Attendance",0,"1273540","ANTH-125G S20"
"8541","uiz937","13Mar5Attendance",2,"1273540","ANTH-125G S20"
"8542","yva355","13Mar5Attendance",2,"1273540","ANTH-125G S20"
"8543","rez159","13Mar5Attendance",2,"1273540","ANTH-125G S20"
"8544","dez659","13Mar5Attendance",2,"1273540","ANTH-125G S20"
"8545","cal127","13Mar5Attendance",2,"1273540","ANTH-125G S20"
"8546","eta503","13Mar5Attendance",2,"1273540","ANTH-125G S20"
"8547","ake955","14Mar10Attendance",2,"1273540","ANTH-125G S20"
"8548","ite255","14Mar10Attendance",2,"1273540","ANTH-125G S20"
"8549","val662","14Mar10Attendance",2,"1273540","ANTH-125G S20"
"8550","ian609","14Mar10Attendance",0,"1273540","ANTH-125G S20"
"8551","ier036","14Mar10Attendance",2,"1273540","ANTH-125G S20"
"8552","era409","14Mar10Attendance",2,"1273540","ANTH-125G S20"
"8553","lan069","14Mar10Attendance",2,"1273540","ANTH-125G S20"
"8554","ron066","14Mar10Attendance",0,"1273540","ANTH-125G S20"
"8555","rez278","14Mar10Attendance",2,"1273540","ANTH-125G S20"
"8556","hag091","14Mar10Attendance",2,"1273540","ANTH-125G S20"
"8557","ake550","14Mar10Attendance",2,"1273540","ANTH-125G S20"
"8558","bbs643","14Mar10Attendance",2,"1273540","ANTH-125G S20"
"8559","rea897","14Mar10Attendance",0,"1273540","ANTH-125G S20"
"8560","zar411","14Mar10Attendance",2,"1273540","ANTH-125G S20"
"8561","age246","14Mar10Attendance",2,"1273540","ANTH-125G S20"
"8562","hez387","14Mar10Attendance",2,"1273540","ANTH-125G S20"
"8563","ado395","14Mar10Attendance",0,"1273540","ANTH-125G S20"
"8564","oza683","14Mar10Attendance",2,"1273540","ANTH-125G S20"
"8565","ell474","14Mar10Attendance",2,"1273540","ANTH-125G S20"
"8566","ghs354","14Mar10Attendance",2,"1273540","ANTH-125G S20"
"8567","man585","14Mar10Attendance",2,"1273540","ANTH-125G S20"
"8568","lez543","14Mar10Attendance",2,"1273540","ANTH-125G S20"
"8569","ett909","14Mar10Attendance",2,"1273540","ANTH-125G S20"
"8570","oya411","14Mar10Attendance",2,"1273540","ANTH-125G S20"
"8571","ler491","14Mar10Attendance",2,"1273540","ANTH-125G S20"
"8572","zzi566","14Mar10Attendance",2,"1273540","ANTH-125G S20"
"8573","ler299","14Mar10Attendance",2,"1273540","ANTH-125G S20"
"8574","rma867","14Mar10Attendance",2,"1273540","ANTH-125G S20"
"8575","rez570","14Mar10Attendance",0,"1273540","ANTH-125G S20"
"8576","lin580","14Mar10Attendance",2,"1273540","ANTH-125G S20"
"8577","ach651","14Mar10Attendance",2,"1273540","ANTH-125G S20"
"8578","bos652","14Mar10Attendance",2,"1273540","ANTH-125G S20"
"8579","ine884","14Mar10Attendance",0,"1273540","ANTH-125G S20"
"8580","cia914","14Mar10Attendance",0,"1273540","ANTH-125G S20"
"8581","nco850","14Mar10Attendance",2,"1273540","ANTH-125G S20"
"8582","ley116","14Mar10Attendance",2,"1273540","ANTH-125G S20"
"8583","llo111","14Mar10Attendance",2,"1273540","ANTH-125G S20"
"8584","uiz937","14Mar10Attendance",2,"1273540","ANTH-125G S20"
"8585","yva355","14Mar10Attendance",0,"1273540","ANTH-125G S20"
"8586","rez159","14Mar10Attendance",2,"1273540","ANTH-125G S20"
"8587","dez659","14Mar10Attendance",2,"1273540","ANTH-125G S20"
"8588","cal127","14Mar10Attendance",2,"1273540","ANTH-125G S20"
"8589","eta503","14Mar10Attendance",2,"1273540","ANTH-125G S20"
"8590","ake955","15Mar12Attendance",2,"1273540","ANTH-125G S20"
"8591","ite255","15Mar12Attendance",2,"1273540","ANTH-125G S20"
"8592","val662","15Mar12Attendance",2,"1273540","ANTH-125G S20"
"8593","ian609","15Mar12Attendance",2,"1273540","ANTH-125G S20"
"8594","ier036","15Mar12Attendance",2,"1273540","ANTH-125G S20"
"8595","era409","15Mar12Attendance",2,"1273540","ANTH-125G S20"
"8596","lan069","15Mar12Attendance",2,"1273540","ANTH-125G S20"
"8597","ron066","15Mar12Attendance",2,"1273540","ANTH-125G S20"
"8598","rez278","15Mar12Attendance",2,"1273540","ANTH-125G S20"
"8599","hag091","15Mar12Attendance",2,"1273540","ANTH-125G S20"
"8600","ake550","15Mar12Attendance",2,"1273540","ANTH-125G S20"
"8601","bbs643","15Mar12Attendance",0,"1273540","ANTH-125G S20"
"8602","rea897","15Mar12Attendance",0,"1273540","ANTH-125G S20"
"8603","zar411","15Mar12Attendance",0,"1273540","ANTH-125G S20"
"8604","age246","15Mar12Attendance",2,"1273540","ANTH-125G S20"
"8605","hez387","15Mar12Attendance",2,"1273540","ANTH-125G S20"
"8606","ado395","15Mar12Attendance",2,"1273540","ANTH-125G S20"
"8607","oza683","15Mar12Attendance",2,"1273540","ANTH-125G S20"
"8608","ell474","15Mar12Attendance",0,"1273540","ANTH-125G S20"
"8609","ghs354","15Mar12Attendance",0,"1273540","ANTH-125G S20"
"8610","man585","15Mar12Attendance",2,"1273540","ANTH-125G S20"
"8611","lez543","15Mar12Attendance",2,"1273540","ANTH-125G S20"
"8612","ett909","15Mar12Attendance",2,"1273540","ANTH-125G S20"
"8613","oya411","15Mar12Attendance",2,"1273540","ANTH-125G S20"
"8614","ler491","15Mar12Attendance",0,"1273540","ANTH-125G S20"
"8615","zzi566","15Mar12Attendance",2,"1273540","ANTH-125G S20"
"8616","ler299","15Mar12Attendance",2,"1273540","ANTH-125G S20"
"8617","rma867","15Mar12Attendance",0,"1273540","ANTH-125G S20"
"8618","rez570","15Mar12Attendance",0,"1273540","ANTH-125G S20"
